ID,I/O Data Operations, I/O Data Bytes,Number of subprocesses,Time on processor,Disk Reading/sec,Disc Writing/sec,Bytes Sent/sent,Received Bytes (HTTP),Network packets sent,Network packets received,Pages Read/sec,Pages Input/sec,Page Errors/sec,Confirmed byte radius,Label
ID_DF5K5OJ0VG,366.6638107,94884.95474,47.0,2.222069645,20.99856379,4.444140485,5704.520947,109037.3423,41.64159634,91.39374907,4.710788914,0.0,20158.93233,25.46387886,0
ID_I54HB7LXKA,4.489731332,5250.496303,29.0,0.069457534,4.734221652,0.0,24.49348479,27.93857567,0.400075069,0.377848676,0.044452785,0.0,988.4299112,33.27992503,0
ID_HWOV6NCCJK,3.844349164,4072.076854,29.0,0.0,5.533196196,0.0,13.93298801,17.17735205,0.222216715,0.222216715,0.044443343,0.0,937.1101076,26.74757506,0
ID_2YI5D22MAF,22.78686048,6953.243934,26.0,0.082609151,1.533222631,0.026434873,146.7135448,396.549529,1.189569282,0.925220553,0.052869746,0.0,902.2750832,21.91637208,1
ID_UBGN2U82KZ,61.36354103,3118586.756,31.0,8.574495126,12.1083019,3.776901511,1305.563767,12690.56682,5.576483996,12.08608484,0.133302406,0.0,6405.824917,27.80303844,0
ID_D5HTB1AAR7,10.91391092,4674.888164,25.0,0.104193354,0.555698112,0.0,99.75892504,7765.70329,1.266991695,5.623664892,0.044455849,0.0,298.8099887,22.17120594,1
ID_JZDCZT6DTG,132.2008721,125641.0648,28.0,1.631676407,4.7103504,0.0,201.52301,3053.329116,2.555142906,2.977296951,0.044437268,0.0,3250.89721,36.19886361,0
ID_8RY2JNR1S8,30.23003837,10780.25396,30.0,0.694625401,5.490308439,0.0,53.45826638,49.23495219,0.689067051,0.644611112,0.044455939,0.0,1838.897679,30.62419242,0
ID_GADO8PNU13,0.0,0.0,26.0,0.0,0.622441695,0.0,26.32039168,3.112208476,0.177840484,0.044460121,0.0,0.0,310.5094856,29.08413641,0
ID_NHQ5DYDSW1,32.7094298,121124.1414,42.0,1.596750918,16.88358688,2.554753278,2497.815603,158832.388,20.52688721,111.8093326,1.110762295,0.0,15318.61167,23.35893219,0
ID_IU9F5871XS,5.177741349,1332.790623,25.0,0.0,1.311101887,0.0,30.82200537,117.732505,0.266664791,0.244442725,0.0,0.0,381.1973181,26.47814155,1
ID_FX5SH32OWT,31.36991646,5653.525354,47.0,0.523749511,17.55297796,1.688640918,1728.568388,50897.03705,13.79797381,40.01634596,0.910977337,0.0,13031.39749,23.88489047,0
ID_KC5Z53BK09,0.778046408,827.0411016,28.0,0.0,3.178875323,0.0,11.73738581,14.3160539,0.177839179,0.177839179,0.044459795,0.0,334.3821162,25.68720389,0
ID_VRB0MO357H,61.99339825,13673.38835,28.0,0.520777909,3.044120273,0.0,73.4366241,149.2507728,0.799914816,0.844354528,0.044439712,0.0,990.5834006,36.3005662,0
ID_1A1QLN9U6W,15.27035751,3970.026222,28.0,0.138928722,2.822904518,0.0,106.4701783,244.8814101,0.889103785,1.022469353,0.133365568,0.0,623.2839811,34.83709645,0
ID_K2YO05G8JC,55.06212649,11039.0231,28.0,0.486071498,0.733272871,0.0,329.6394861,13908.23097,4.177433325,10.22137941,0.0,0.0,675.166551,36.22319634,1
ID_15MSD0JK2S,109.8567444,21693.68507,28.0,0.79853887,1.710956578,0.0,40.32969076,26.50871684,0.422184091,0.333303229,0.0,0.0,804.7939777,25.18166036,0
ID_38YX4PVD62,0.044458774,16.53866382,27.0,0.0,0.8447167,0.0,44.10310352,30.27642489,0.511275898,0.400128963,0.0,0.0,304.320306,34.96519386,0
ID_0ZH038R52J,53.60332102,71144.02999,32.0,0.069448771,6.955986518,0.0,183.3446926,225.4806364,1.822335126,1.555651937,0.088894396,0.0,1079.311314,35.09407489,0
ID_19IB40N8LD,5.087078093,1107.383594,27.0,0.034709946,0.444286296,0.0,29.92268206,11.46258644,0.244357463,0.133285889,0.0,0.0,377.9099236,22.47544763,1
ID_XNU8HGAMNA,6.044575612,5382.561246,33.0,0.034723032,5.044553911,0.044445409,161.6035068,215.9824646,1.466698494,1.111135223,0.066668113,0.0,1004.821805,28.61360727,0
ID_EWZQXMAM2T,114.4876724,3734.746509,25.0,0.451301202,0.866489273,0.199959063,97.84663485,154.3906143,0.866489273,0.8442716,0.0,0.0,676.8836461,28.63905354,1
ID_TKBOZQ1UF1,23.92265368,5708.918066,27.0,0.242949602,0.444246122,0.0,55.79731294,119.8798161,0.466458428,0.422033816,0.0,0.0,708.8835371,31.06106814,0
ID_6PZL6LAL87,0.599792834,630.8932034,28.0,0.0,3.065607819,0.0,39.25310882,18.57136331,0.37764734,0.244360044,0.044429099,0.0,332.9960957,34.31629339,0
ID_1U3Z4X7VYK,5.222184193,1304.746054,30.0,0.034721986,0.644439751,0.02222206,71.95503156,7763.921239,1.022214778,5.62218128,0.02222206,0.0,346.1974789,29.38697588,1
ID_ZPV1K41P2X,5.015708625,1084.895566,27.0,0.172623277,0.994303472,0.0,73.86570015,165.496289,0.707060247,0.773347145,0.0,0.0,375.0733652,26.57918428,1
ID_YOQOBO1QTE,5.132956985,1162.870294,26.0,0.069439313,0.622176604,0.0,30.64219776,9.177104912,0.199985337,0.111102965,0.0,0.0,359.195886,27.73915469,1
ID_BXDK86BW06,144.7001512,53040.33816,30.0,0.312474651,8.266040578,0.111102696,344.7961066,677.2153729,3.355301418,3.755271123,0.066661618,0.0,1365.496574,30.01830728,0
ID_H8DECN65CG,4.576555939,15607.0777,30.0,0.0,5.28747725,0.022216291,31.28053768,38.03429013,0.533190983,0.510974692,0.088865164,0.0,951.7681213,25.18483599,0
ID_C79KL5BMQU,49.99305843,1255764.898,33.0,3.195364013,10.31426372,0.0,708.8166537,526.4275722,2.111756581,1.622718215,0.088916067,0.0,3315.168855,33.9539006,0
ID_GD2WTR29F8,114.358816,3678.241849,28.0,0.416759323,1.000222881,0.222271751,62.23609036,126.0058558,0.577906553,0.488997853,0.0,0.0,625.2282092,28.61575185,1
ID_58LHPH39K0,17.97732419,3822.303559,27.0,0.20832797,0.711093169,0.0,40.46564567,25.35491582,0.444433231,0.333324923,0.0,0.0,548.9194835,29.01649965,0
ID_Y0SNHY3TMB,137.7868068,45116.54671,29.0,0.24303385,1.77760757,0.0,159.3180785,311.7479276,1.888708043,1.910928138,0.022220095,0.0,723.8862426,31.51761627,0
ID_K31SX4VL1O,32.7094298,269090.3428,47.0,0.496718733,18.72655881,2.132561858,9728.724981,330141.6568,116.4911915,229.4947558,0.910781627,0.0,13082.55614,22.34132889,0
ID_FWJRPB9EEH,7.177424776,3374.234048,27.0,0.0,0.733297268,0.0,35.15382661,44.04227835,0.644412751,0.644412751,0.0,0.0,390.0919255,29.33129927,0
ID_TSN0IU8UEC,20.79345397,4475.897825,25.0,0.0,6.386381266,0.6034376,4.0732038,16.26767197,0.0754297,0.100572933,0.754297,0.0,2806.965426,24.2671619,1
ID_QIPQZ224F4,6.243897021,1497.468712,27.0,0.0,0.599947401,0.0,29.68628619,7.643774289,0.244423015,0.11110137,0.0,0.0,390.6324186,23.07502276,0
ID_ZBL102YGUA,3.578844592,4084.21746,30.0,0.034732548,2.978665685,0.0,52.10442064,43.70191594,0.711323149,0.622407755,0.044457697,0.0,1016.458551,27.90964882,0
ID_Y5RH4046BL,0.044459132,16.53879705,28.0,0.0,1.400462654,0.0,40.99131958,33.83339935,0.555739148,0.489050451,0.022229566,0.0,619.8047573,31.51877104,0
ID_AB1UYAXK18,14.51050664,3098448.326,31.0,8.228849179,8.532977868,0.0,394.7168903,981.2924549,1.288835199,1.355499088,0.088885186,0.0,6126.544782,27.71704903,0
ID_2CSP9R5KJZ,0.044457568,16.53821534,28.0,0.0,2.95642828,0.244516625,767.3820833,1730.733127,1.622701236,2.02281935,0.266745409,0.0,620.4942783,35.69521721,0
ID_4NDUHUC3Q5,0.0,0.0,27.0,0.0,0.46666266,0.0,40.93298186,50.93289599,0.755549068,0.733327036,0.0,0.0,272.1087746,35.59974214,0
ID_LJNVURE8YK,27.24514246,16466.8441,27.0,0.0,0.600015372,0.0,51.6679904,43.15666123,0.600015372,0.555569789,0.0,0.0,446.2114319,33.94107435,1
ID_3K8VB5OVBQ,3.866414009,1391.642394,29.0,0.0,5.2885433,0.088883081,92.6606116,184.1435224,1.133259279,1.31102544,0.066662311,0.0,965.3369185,22.68326569,0
ID_WJ98R3XWCQ,5.151324814,1162.659713,27.0,0.089102615,0.779351725,0.0,37.16177126,16.76556637,0.247111522,0.171077208,0.019008579,0.0,377.3773119,29.90848004,1
ID_FDLRPPW5BT,0.0,0.0,27.0,0.0,2.423059971,0.0,45.90476,19.51785922,0.422368252,0.244528988,0.0,0.0,343.0963999,29.24745444,0
ID_NXMRFYQTAK,0.0,0.0,27.0,0.0,0.777455573,0.0,25.47832976,62.5962801,0.310982229,0.288769213,0.0,0.0,299.6980167,29.41060749,0
ID_GJT99FV566,0.733325821,846.5024392,29.0,0.0,2.33330943,0.0,56.33275624,39.46626236,0.688881832,0.53332787,0.044443989,0.0,348.2853209,25.46635338,0
ID_1AUUCFCLA2,112.5878214,20576.41333,27.0,1.007035183,0.577829324,0.0,35.98098752,76.11790134,0.51115671,0.51115671,0.022224205,0.0,401.7691738,28.06158409,0
ID_6TWA09S00S,0.044437926,16.53090843,28.0,0.0,0.733225777,0.0,39.99413331,26.48500383,0.355503407,0.355503407,0.0,0.0,340.9055485,29.18596273,0
ID_W892XHIHVK,0.0,0.0,27.0,0.0,0.977722158,0.0,35.4646492,39.37553783,0.59996587,0.577744912,0.0,0.0,263.5183427,22.78261751,0
ID_9UAQ3W5GW3,1.022510647,147.4193612,27.0,0.0,0.511255324,0.0,16.40462734,25.8295081,0.311198893,0.355655877,0.0,0.0,272.2101172,27.8535598,0
ID_J8IORRSHGE,16.93365692,4701.689844,29.0,0.069445651,1.84447969,0.0,40.68966642,21.64485805,0.444452937,0.311117056,0.022222647,0.0,738.9696764,36.12669023,0
ID_T6H61EFEPQ,0.044468135,16.54214622,28.0,0.0,1.578618792,0.0,25.81375236,11.47277883,0.244574742,0.133404405,0.0,0.0,734.3690153,35.07378386,0
ID_Z6JRHDFNJ0,113.5852552,3648.307632,28.0,0.753532422,0.685318858,0.0,89.47218424,8874.498479,1.091433737,6.421691522,0.0,0.0,529.6245664,28.3521747,1
ID_RNLS9PLE7T,0.0,0.0,27.0,0.0,1.04478919,0.0,17.89479357,20.02883107,0.288984244,0.266754687,0.0,0.0,243.0357493,25.06564682,0
ID_X2H19F8UP0,114.2956093,136092.453,34.0,1.597008943,8.621052958,0.0,378.3709042,5020.096908,2.421893743,5.310390869,0.177753669,0.0,2901.517582,31.61078178,1
ID_WUI8M86F2O,40.43506152,9120.584938,27.0,0.347337042,0.733566262,0.0,34.89997064,24.11876952,0.400127052,0.311209929,0.0,0.0,1436.189365,32.39862631,0
ID_BJMFLRZ598,178.9768284,156558.1251,36.0,1.49304753,11.08883007,2.155544122,1582.524939,62840.91111,13.68881628,47.24419384,0.333331565,0.0,3883.890509,24.85712765,0
ID_AVZDN6U3DE,14.60514202,8475.67291,30.0,0.0,3.579037846,0.0,22.49680932,24.20852307,0.311220682,0.333450731,0.044460097,0.0,1028.539895,32.14795788,1
ID_NP33Y9A2F9,135.9258899,22915.86934,47.0,0.312534395,17.53523988,1.866869645,2329.431049,19819.02152,15.31277602,22.89137779,0.844536268,0.0,17271.50009,28.78698833,0
ID_YAS17M9MZF,206.9519622,110456.6539,48.0,0.590330761,18.69057133,2.177973829,2261.848046,28542.94709,13.97903611,28.46922934,0.977865801,0.0,16094.47097,29.87643504,0
ID_KOKCYQOKIJ,0.68866186,835.4356958,28.0,0.034710993,4.087541363,0.0,30.54548573,35.67712733,0.51094267,0.488727772,0.022214899,0.0,307.1209747,30.5479361,0
ID_W20HJ03BIV,5.28448731,2261.47192,26.0,0.0,2.486817558,0.0,498.9843837,1430.675022,1.154593866,1.709687071,0.022203728,0.0,788.3655733,28.75646931,1
ID_6QV6MA9RPJ,6.553396736,27577.00447,30.0,0.034710719,8.06401022,0.0,210.0863489,550.5519705,0.577587509,0.644232221,0.088859617,0.0,1740.959826,30.96810885,0
ID_V9A499O76V,32.7094298,121124.1414,32.0,0.496718733,14.01621204,0.644168224,1436.050885,6177.462202,8.196485329,9.862437631,0.799657105,0.0,12177.04512,24.38960916,0
ID_ACSHZS9QFS,7.599922126,28344.46512,32.0,0.034721847,5.377722674,0.0,37.3329508,44.79954095,0.644437841,0.622215847,0.066665984,0.0,1614.472346,28.20032193,0
ID_VFLSW8XJB2,39.54890185,35751.47406,27.0,0.13886942,0.666554526,0.0,48.01414432,40.50429667,0.577680589,0.4221512,0.0,0.0,1082.928919,26.95980601,1
ID_H32Z3YWVJN,0.0,0.0,28.0,0.0,1.443990601,0.0,12.95148493,14.83978033,0.19993716,0.17772192,0.0,0.0,287.0431163,23.94555735,0
ID_ZD0DI8FFNZ,411.9016921,61480.93706,27.0,1.388413857,1.088511645,0.0,141.9285897,122.2243075,0.999653551,0.821937364,0.0,0.0,1179.857765,30.53218169,1
ID_TVPDCNOCDU,31.36991646,127228.2511,38.0,0.523749511,18.34088643,2.220446299,1698.441579,25941.05223,11.81277431,21.29408001,0.954791909,0.0,13547.36476,27.96417066,0
ID_0XQE7RD697,0.044444386,16.53331144,28.0,0.0,1.311109375,0.0,73.39990279,132.666491,0.644443591,0.533332627,0.0,0.0,276.7774112,21.79458468,0
ID_LSCU684WBQ,0.0,0.0,27.0,0.0,0.577790254,0.0,21.17823509,23.91162744,0.355563233,0.311117829,0.0,0.0,232.0494552,23.46867696,0
ID_SYAFP6NQ7L,31.36991646,127228.2511,47.0,0.523749511,6.921978641,0.0,231.1940866,386.2464082,1.494268405,1.47229387,0.57133792,0.0,5568.67688,21.91822797,0
ID_P9X1RF4C5H,124.6426028,31414.89138,33.0,0.833321285,30.46621651,1.399979315,1719.330151,44438.12118,11.93315701,36.26613081,0.933319543,0.0,15826.56615,27.60346877,0
ID_Z5VQQQBDFO,130.8762989,40210.14244,27.0,0.0,0.711284233,0.0,123.9857329,126.0973579,1.844893479,1.75598295,0.0,0.0,325.1680326,35.57809012,0
ID_YDU02RFRNA,31.36991646,127228.2511,30.51659076,0.523749511,4.844387205,0.0,165.9980386,168.553564,1.755534813,1.844422652,0.288885476,0.0,1330.028729,30.05591993,0
ID_VL45683B1O,19.33988891,17002.38546,28.0,0.0,2.734260156,0.022229757,70.06819523,66.64481259,0.978109324,0.955879567,0.0,0.0,1005.518615,26.82956402,0
ID_W3H4LBIOUM,32.7094298,121124.1414,31.0,0.496718733,13.66838381,0.266700172,469.5256527,2266.862561,2.46697659,2.422526562,0.755650487,0.0,11733.74076,29.32445312,0
ID_IPYVBZPCSZ,5.003901587,1088.848985,24.0,0.0,1.156457256,0.0,25.10846618,39.45298406,0.42255169,0.42255169,0.0,0.0,340.8657761,21.78390301,1
ID_RNDFSY5WHU,159.7330292,54534.6033,31.0,0.868295004,21.80602583,3.400939808,2912.804918,84953.00906,21.85048256,68.57450528,0.93359132,0.46679566,16093.98071,36.42792127,0
ID_U40FMTXNDS,113.1297198,3576.920518,29.0,0.462657038,2.033216042,0.730378578,307.0748423,32469.9667,2.941254275,21.7336977,0.236879539,0.0,783.992314,32.38596503,1
ID_2DPCBW0T2V,255.5543033,3213799.052,33.0,10.34718037,13.9999314,1.6666585,5010.508782,189769.8923,48.84420511,138.3326555,0.3333317,0.0,10573.50375,30.99174046,1
ID_91J59XJNYG,1.000005422,128.000694,28.0,0.0,1.422229934,0.0,23.28901517,20.95566918,0.311112798,0.266668113,0.0,0.0,287.9793393,27.83331001,0
ID_3TF9J1SXDD,4.110791995,5177.731392,30.0,0.0,4.710745421,0.0,68.55023408,222.8715876,0.822158399,0.911040388,0.066661492,0.0,964.1473765,27.28875161,0
ID_LHFBB6UIV7,11.22616001,4071.828271,28.0,0.034734438,1.711711526,0.0,648.7386685,531.8532242,2.022931804,2.067391843,0.02223002,0.0,711.8941548,23.98267508,0
ID_RG5IVM42U2,39.29805883,35616.56437,27.0,0.242488586,0.598447596,0.0,44.92789918,50.86804569,0.598447596,0.531953419,0.0,0.0,1063.397049,26.93040053,1
ID_QA8G3CUFAP,3.60007733,1350.340116,30.0,0.0,4.377871814,0.0,47.08990038,29.64508122,0.555567489,0.444453991,0.044445399,0.0,963.5540305,34.42558449,0
ID_EHU3F3KXZJ,31.36991646,127228.2511,47.0,0.523749511,10.79690532,0.087601666,260.0455453,510.4330069,1.642531236,1.270224156,0.657012494,0.0,5298.980971,24.07641798,0
ID_DNIAZLZAWK,11.11478089,3896.931099,27.0,0.034733684,2.378563111,0.0,680.4246566,631.8975232,2.423022234,2.200726616,0.0,0.0,409.4018393,31.20755947,0
ID_VBDKE5D2TZ,47.82770985,73713.10731,35.0,0.417567239,12.5117729,2.426161091,2011.728664,71247.78949,13.43411513,54.23773347,5.07288228,0.0,14243.41029,23.00639619,1
ID_U24QKUL3YA,0.0,0.0,28.0,0.0,1.488918088,0.0,31.86729162,141.3805504,0.422230503,0.466675819,0.022222658,0.0,275.3165104,27.94763265,0
ID_4CNQLDZPAM,18.70863937,3126.698019,28.0,0.0,5.110435932,0.0,31.41807134,15.55350066,0.311070013,0.222192867,0.0,0.0,327.5345046,36.33434333,0
ID_5BTUOX5I44,28.28690887,5746.797737,27.0,0.486077066,1.733212012,0.0,60.19578643,124.7023822,0.555516671,0.48885467,0.0,0.0,1116.699611,29.25063007,0
ID_YACLMGOK6J,35.70198711,8152.227728,28.0,0.17362225,2.021705555,0.0,70.51531244,115.5704648,0.48876398,0.466547436,0.022216545,0.0,760.1612887,23.72202611,0
ID_Z3BYU528AU,0.0,0.0,27.0,0.0,0.51111193,0.0,15.42224693,15.7555808,0.244444836,0.20000032,0.0,0.0,231.5337043,30.79823335,0
ID_SIJ5H79GKL,0.044440612,16.53190762,29.0,0.0,1.444319886,0.0,59.70596207,36.9968094,0.688829484,0.511067037,0.0,0.0,284.8198816,28.73325009,0
ID_I8ZE0K66CK,0.044459174,121.7069893,27.0,0.0,1.933974076,0.0,17.33907792,17.7169809,0.266755045,0.222295871,0.622428438,0.0,316.3714834,31.51386325,0
ID_N93JAP29KW,61.53810624,12832.56264,27.0,0.764220639,3.023548572,0.0,86.17113431,73.63230053,0.578031345,0.466871471,0.0,0.0,840.1240956,26.8156655,1
ID_1GC2VSP3DW,1.000196805,128.0251911,27.0,0.0,0.555664892,0.0,30.89496799,38.69650307,0.533438296,0.511211701,0.0,0.0,335.5326883,28.941893,0
ID_R2MPT01H63,5.179546466,1289.151325,27.0,0.0,0.555745329,0.0,85.96268749,234.5245288,0.666894395,0.577975142,0.022229813,0.0,403.7156368,26.94879443,1
ID_GSNPZOBT2Q,0.044432274,16.5288058,28.0,0.0,1.421832757,0.0,33.45750206,22.08284001,0.377674326,0.288809779,0.0,0.0,277.2351715,29.8659596,0
ID_DH1UH9UA7T,7.043883063,3146.593668,27.0,0.0,1.066581662,0.0,242.4917851,382.369526,1.622092945,1.422108883,0.0,0.0,274.689219,31.09534018,0
ID_2X9OFGB7ML,0.044430611,16.52818745,23.0,0.0,7.730926387,115.4307285,334.851303,771.7152897,1.532856094,1.755009151,116.341556,0.0,3868.284537,29.26023943,0
ID_7RUXL0CIPH,157.4291364,2803467.886,35.0,9.512957253,9.821267224,0.311080862,473.0206712,6782.562701,3.421889485,6.599358293,0.155540431,0.0,8712.797231,33.76097086,1
ID_XV3F3AY7II,1.022457208,141.7214599,28.0,0.0,0.955775216,0.0,102.4457668,138.9652709,0.755729241,0.600137926,0.044454661,0.0,263.1715944,30.17065495,0
ID_9DG5E2QRJ0,247.7389041,66290.37023,43.0,1.180688598,24.09159164,1.977999683,2189.378952,17985.97334,12.734762,20.64676074,0.822314475,0.0,14861.53393,31.98806293,0
ID_V3NLILTN0O,1.044292862,164.5983302,27.0,0.0,0.399941947,0.0,36.63912615,41.5495245,0.533255929,0.533255929,0.0,0.0,236.1657198,28.02512623,0
ID_SLJYPUROZI,114.3441248,3709.293178,26.0,0.486248715,0.666859204,0.311200962,98.58401895,7740.056949,1.178117927,5.601617311,0.0,0.0,428.3014379,22.34066902,1
ID_X8XL9DFPW8,20.68244052,4736.123371,27.0,0.138845874,7.242186476,0.733104766,116.3637201,225.0187325,0.888611837,0.688674174,1.177410685,0.0,1370.750405,34.58110779,0
ID_Q6DR9RA10M,21.70348263,5549.33837,24.0,0.173549567,0.844147738,0.0,48.87171113,63.04450736,0.599789182,0.666432425,0.022214414,0.0,896.3293966,31.92591135,1
ID_QHYH4RX1JT,18.57238126,3136.155404,27.0,0.0,1.310730257,0.0,39.14418156,27.16988312,0.422099574,0.355452273,0.0,0.0,622.0192619,29.58972117,0
ID_01FJI2NAY0,2.200544972,611.7070468,28.0,0.034732329,2.089406337,0.0,80.84224307,49.76788074,0.689059537,0.422326813,0.022227727,0.0,669.2990875,29.67406093,0
ID_68Q65BDV4Z,11.24506447,2481.736837,27.0,0.034724197,0.600033084,0.0,29.69052596,28.84603495,0.422245504,0.377798609,0.022223448,0.0,486.4712674,24.6400714,0
ID_3A0UBMH6KS,0.0,0.0,27.0,0.0,0.422224166,0.0,13.00005986,16.88896665,0.200000921,0.200000921,0.0,0.0,223.0010268,29.25434183,0
ID_YUT6OXOJTL,21.3517845,4979.462996,27.0,0.124369305,0.716369284,0.0,35.97765739,19.4812647,0.298487202,0.218890615,0.039798294,0.0,644.1950789,23.22085421,1
ID_053BVUQ6UR,0.0,0.0,26.0,0.0,0.511208028,0.0,16.58092126,18.69243268,0.266717232,0.244490796,0.0,0.0,324.6837772,27.81326643,0
ID_KWXIXXLN1G,47.82770985,73713.10731,48.0,0.417567239,29.72130552,8.980858212,7016.584466,285734.4736,67.82326338,200.9578174,2.845420424,0.0,20387.08166,24.01373026,1
ID_7CZRA9J0S0,4.423760069,5189.648539,28.0,0.0,8.158391684,0.0444599,10.692606,13.73810916,0.200069551,0.200069551,0.0889198,0.0,986.2761958,27.64058649,0
ID_Y02F6HMAWJ,5.668871943,2669.638058,31.0,0.031298979,0.620971838,0.0,157.9672231,232.1433108,0.821285335,0.54084644,0.0,0.0,402.2895945,20.56598769,1
ID_S26JL8UVGQ,5.044247431,1120.979318,27.0,0.093458393,0.279128316,0.0,194.1536817,5494.08265,2.731469953,4.047360587,0.0,0.0,389.3241881,30.46743186,1
ID_63TR3OA2WO,210.2941152,153235.9422,25.0,1.319894658,0.533515726,0.0,84.4288636,7777.903468,1.244870027,5.624144942,0.0,0.0,670.0512919,33.39622727,1
ID_B692QYHSTH,7.110548382,1462.817566,27.0,0.034719558,0.377747883,0.0,37.86367014,44.75201388,0.622172983,0.59995252,0.0,0.0,289.5770829,26.15294897,0
ID_TIU9CB15FV,1.733935282,269.6047065,27.0,0.0,0.91142752,0.0,51.48453993,126.6217355,0.511288609,0.44459879,0.0,0.0,275.9846991,24.36362675,0
ID_6B14XA44CZ,62.67130249,191014.421,30.0,0.659535826,5.642860982,0.022215988,4559.831562,160351.0922,54.18479502,110.6800528,0.155511917,0.0,2390.640266,23.61558069,1
ID_49KZD20YOW,74.50907075,75954.61785,26.0,0.277853176,1.111412153,0.0,12.87015273,16.84900824,0.244510674,0.244510674,0.0,0.0,591.4046349,34.01741316,1
ID_OUXH1E41BF,464.354342,246895.8214,39.0,2.67359927,10.5999723,2.911103503,4628.810126,44684.88322,22.84438474,44.17766233,0.199999477,0.0,6307.161295,30.09361504,0
ID_9YH4TGE7IE,4.985654352,1082.599231,25.0,0.0,0.737673348,0.0,171.2419648,9151.194,1.9077759,6.918867264,0.0,0.0,352.8113564,29.07353724,1
ID_64T4FTP7UN,68.04104585,1970623.308,33.0,5.97385416,11.20309935,0.422339063,499.4715127,19618.71643,3.200885529,13.84827559,0.13337023,0.0,5656.387068,32.58755557,0
ID_MXX5HYOT6K,20.64491377,3930.244903,28.0,0.104169053,3.333409113,0.0,88.00200058,131.2029827,0.733350005,0.511122731,0.044445455,0.0,452.3880621,28.12765365,0
ID_BZRZWFHNCE,4.554658632,2524.391774,30.0,0.03471539,6.887532565,0.111089235,88.96025933,164.7008997,0.755406797,0.999803114,0.333267705,0.0,1400.213153,35.32078176,0
ID_T3BSJACQV6,21.17104934,4841.661255,27.0,0.312400886,1.110758097,0.0,17.70548407,5.953663402,0.177721296,0.088860648,0.0,0.0,633.1099003,29.60382591,0
ID_ZOUIP6AMRA,50.84397318,57363.26831,29.0,0.0,4.044406957,0.0,97.04354496,100.9546198,1.355542991,1.377765007,0.066666049,0.0,1122.767371,29.94559776,0
ID_NP9QE0UBJW,31.36991646,127228.2511,48.0,0.523749511,14.93477358,2.866943142,3660.352988,62590.81376,21.69098067,54.18300295,0.822301521,0.0,12878.46416,27.00331626,0
ID_CNO5405V0L,4.642922618,15631.60971,31.0,0.0,5.087221433,0.0,26.83564843,30.74547801,0.444298815,0.422083874,0.044429882,0.0,1066.428231,34.94515029,0
ID_X46VCPN21O,6.953307304,28224.65174,31.0,0.104132992,6.10913581,0.022215039,39.67606021,133.8456118,0.488730865,0.466515826,0.066645118,0.0,1578.489618,24.5534221,0
ID_KPVY77KGHK,7.529986016,1822.500233,28.0,0.069210103,1.040909832,0.0,33.30911461,31.95814653,0.243617195,0.177176142,0.0,0.0,427.0166481,31.27989781,1
ID_S49HWFZ27N,26.40516239,5527.125034,28.0,0.659854189,1.222461222,0.0,37.25172741,22.53773961,0.422304786,0.333398515,0.0,0.0,1162.849567,35.38693381,0
ID_89FYE999Z6,21.60655173,4975.731008,27.0,0.243129368,1.044761246,0.0,30.85380021,14.49328367,0.311205478,0.222289627,0.0,0.0,615.0753975,22.23867775,0
ID_A5FKQCP2SN,1.08880239,181.1411649,27.0,0.034719475,0.666613708,0.0,28.75327127,38.86357917,0.466629596,0.533290966,0.0,0.0,233.2703569,24.73719612,0
ID_P69VJOYVME,182.5770755,95410.43299,42.0,3.576373677,22.66657948,6.933306663,14825.92075,723069.1741,158.6216121,497.2425317,1.422216751,0.0,14883.85386,24.48867227,0
ID_NKD1TN7OCY,16.42753733,3210.816634,29.0,0.173666816,1.333764871,0.0,20.33991429,26.91982099,0.333441218,0.355670632,0.0,0.0,421.3140935,27.55249374,0
ID_HRY9CMCAY7,1.044781672,144.5799999,28.0,0.0,0.600193727,0.0,78.62537818,70.31158359,1.133699261,1.000322878,0.0,0.0,214.6026013,28.55463131,0
ID_GMAHSDPS0Z,5.096770656,1122.528759,27.0,0.06246052,0.999366795,0.0,206.5691166,5510.228686,2.778239691,4.017454517,0.0,0.0,382.5576092,27.57653779,1
ID_S10MC2D7GS,0.0,0.0,26.0,0.0,0.533141324,0.0,17.54923526,19.12644501,0.288784884,0.24435644,0.0,0.0,232.5829027,25.97354658,0
ID_4X09U9AF32,63.95690054,3111670.29,32.0,8.851363224,6.731136111,0.0,241.2101515,587.652619,1.044103621,1.155178474,0.111074853,0.0,6698.169095,35.77386556,0
ID_LR1PLY32CL,32.7094298,121124.1414,30.40735917,0.496718733,1.977601657,0.022220243,115.1008605,152.675292,0.911029977,0.79992876,0.19998219,0.0,848.768855,21.89797818,0
ID_ZTCJ84A5JR,3.466637532,4046.788211,29.0,0.0,3.844412134,0.0,32.04417513,20.44427262,0.355552567,0.311108496,0.044444071,0.0,946.1698257,25.79884579,0
ID_05EC40ZDD4,0.844464059,866.1090057,28.0,0.0,5.666798288,0.044445477,81.37966796,209.893764,0.466677506,0.511122983,0.088890954,0.0,293.4957058,25.58282058,0
ID_DKLSHA1ANX,0.0,0.0,26.0,0.0,1.888265358,0.155504206,11.72946011,13.15121285,0.177719093,0.155504206,0.133289319,0.0,381.4296024,34.26832904,0
